,name,lat,lng,capital,tag,prime
428,Vieiro,43.6481,-7.59,Spain,vieiro,is_city
429,Punta Umbria,37.1667,-6.95,Spain,punta umbria,is_city
430,Fraga,41.52,0.35,Spain,fraga,is_city
431,La Carolina,38.2667,-3.6167,Spain,la carolina,is_city
432,Azpeitia,43.1819,-2.2653,Spain,azpeitia,is_city
433,Cizur Mayor,42.7867,-1.6908,Spain,cizur mayor,is_city
434,Vergara,43.1175,-2.4133,Spain,vergara,is_city
435,Arnedo,42.2167,-2.1,Spain,arnedo,is_city
436,Benetuser,39.425,-0.3961,Spain,benetuser,is_city
437,Santa Ursula,28.4253,-16.4917,Spain,santa ursula,is_city
438,San Carlos de la Rapita,40.6203,0.5927,Spain,san carlos de la rapita,is_city
439,Corbera de Llobregat,41.4169,1.9314,Spain,corbera de llobregat,is_city
440,Canet de Mar,41.5911,2.5828,Spain,canet de mar,is_city
441,Cehegin,38.0925,-1.7989,Spain,cehegin,is_city
442,Gondomar,42.1111,-8.7611,Spain,gondomar,is_city
443,Andoain,43.2167,-2.0167,Spain,andoain,is_city
444,Meco,40.5539,-3.3261,Spain,meco,is_city
445,Mollerusa,41.6317,0.8961,Spain,mollerusa,is_city
446,Villaviciosa,43.4833,-5.4333,Spain,villaviciosa,is_city
447,Cuevas del Almanzora,37.3,-1.8667,Spain,cuevas del almanzora,is_city
448,Torello,42.0492,2.2629,Spain,torello,is_city
449,Bollullos par del Condado,37.3358,-6.5364,Spain,bollullos par del condado,is_city
450,Ogijares,37.1167,-3.6,Spain,ogijares,is_city
451,Noya,42.7833,-8.8833,Spain,noya,is_city
452,Torre del Campo,37.7667,-3.8833,Spain,torre del campo,is_city
453,Sopelana,43.3814,-2.9792,Spain,sopelana,is_city
454,Carballino,42.431,-8.079,Spain,carballino,is_city
455,La Carlota,37.6667,-4.9333,Spain,la carlota,is_city
456,Villalba,43.3,-7.6833,Spain,villalba,is_city
457,Pilas,37.3017,-6.2986,Spain,pilas,is_city
458,Sanlucar la Mayor,37.3831,-6.2,Spain,sanlucar la mayor,is_city
459,Beasain,43.0458,-2.1894,Spain,beasain,is_city
460,Guia,28.1389,-15.6328,Spain,guia,is_city
461,Alginet,39.2625,-0.4683,Spain,alginet,is_city
462,La Puebla,39.7693,3.0225,Spain,la puebla,is_city
463,Cambados,42.5,-8.8,Spain,cambados,is_city
464,Llanera,43.4667,-5.9333,Spain,llanera,is_city
465,Torrijos,39.9833,-4.2814,Spain,torrijos,is_city
466,Verin,41.9408,-7.4358,Spain,verin,is_city
467,Soller,39.7667,2.7,Spain,soller,is_city
468,Torredonjimeno,37.7667,-3.95,Spain,torredonjimeno,is_city
469,La Llagosta,41.5156,2.1928,Spain,la llagosta,is_city
470,Tomino,41.9833,-8.7167,Spain,tomino,is_city
471,Cunit,41.1976,1.6345,Spain,cunit,is_city
472,Canals,38.9611,-0.585,Spain,canals,is_city
473,Llanes,43.4214,-4.7564,Spain,llanes,is_city
474,San Agustin de Guadalix,40.6781,-3.615,Spain,san agustin de guadalix,is_city
475,Cuarte de Huerva,41.5833,-0.9167,Spain,cuarte de huerva,is_city
476,El Barco de Valdeorras,42.4167,-6.9831,Spain,el barco de valdeorras,is_city
477,Gines,37.3875,-6.0781,Spain,gines,is_city
478,Aguilar,37.5167,-4.65,Spain,aguilar,is_city
479,Santa Coloma de Farnes,41.8624,2.6654,Spain,santa coloma de farnes,is_city
480,Sarria,42.7833,-7.4167,Spain,sarria,is_city
481,Campo de Criptana,39.4,-3.1167,Spain,campo de criptana,is_city
482,Nules,39.8525,-0.1506,Spain,nules,is_city
483,Alora,36.8167,-4.7,Spain,alora,is_city
484,Santa Cruz de Bezana,43.4442,-3.9031,Spain,santa cruz de bezana,is_city
485,Betanzos,43.2792,-8.2106,Spain,betanzos,is_city
486,Abaran,38.2031,-1.4003,Spain,abaran,is_city
487,Pola de Laviana,43.2358,-5.5563,Spain,pola de laviana,is_city
488,Fene,43.4667,-8.1667,Spain,fene,is_city
489,Sant Sadurni d'Anoia,41.4261,1.785,Spain,sant sadurni d'anoia,is_city
490,Santa Margarita,39.7033,3.1036,Spain,santa margarita,is_city
491,Valverde del Camino,37.5667,-6.75,Spain,valverde del camino,is_city
492,Gibraleon,37.3753,-6.9694,Spain,gibraleon,is_city
493,Villafranca de los Barros,38.5667,-6.3333,Spain,villafranca de los barros,is_city
494,Vejer de la Frontera,36.25,-5.9667,Spain,vejer de la frontera,is_city
495,Vilanova del Cami,41.5733,1.6381,Spain,vilanova del cami,is_city
496,Berja,36.8453,-2.9469,Spain,berja,is_city
497,Castellbisbal,41.4767,1.9822,Spain,castellbisbal,is_city
498,Abrera,41.5165,1.9024,Spain,abrera,is_city
499,Argentona,41.5558,2.4025,Spain,argentona,is_city
500,Teror,28.059,-15.5476,Spain,teror,is_city
501,Salobrena,36.7467,-3.5869,Spain,salobrena,is_city
502,Brenes,37.55,-5.8667,Spain,brenes,is_city
503,Estepa,37.2917,-4.8792,Spain,estepa,is_city
504,Albatera,38.1786,-0.8681,Spain,albatera,is_city
505,Ocana,39.9569,-3.4967,Spain,ocana,is_city
506,Santany,39.3542,3.1283,Spain,santany,is_city
507,Arrigorriaga,43.2078,-2.8861,Spain,arrigorriaga,is_city
508,Monovar,38.4369,-0.8381,Spain,monovar,is_city
509,Mongat,41.4667,2.279,Spain,mongat,is_city
510,Acala del Rio,37.5167,-5.9667,Spain,acala del rio,is_city
511,Capdepera,39.7,3.4333,Spain,capdepera,is_city
512,Villamartin,36.8667,-5.65,Spain,villamartin,is_city
513,Bayona,42.1178,-8.8506,Spain,bayona,is_city
514,Cangas de Narcea,43.1714,-6.5389,Spain,cangas de narcea,is_city
515,Alcudia de Carlet,39.1958,-0.5072,Spain,alcudia de carlet,is_city
516,Albox,37.3833,-2.1333,Spain,albox,is_city
517,Socuellamos,39.2933,-2.7942,Spain,socuellamos,is_city
518,Huetor Vega,37.15,-3.5667,Spain,huetor vega,is_city
519,Bolanos de Calatrava,38.8831,-3.7167,Spain,bolanos de calatrava,is_city
520,Ceuti,38.0789,-1.2722,Spain,ceuti,is_city
521,Benifayo,39.2847,-0.4281,Spain,benifayo,is_city
522,Bueu,42.3167,-8.7833,Spain,bueu,is_city
523,La Puebla del Rio,37.2667,-6.05,Spain,la puebla del rio,is_city
524,Olivenza,38.6858,-7.1008,Spain,olivenza,is_city
525,Son Servera,39.6208,3.36,Spain,son servera,is_city
526,Medina Sidonia,36.4667,-5.9167,Spain,medina sidonia,is_city
527,Palos de la Frontera,37.2283,-6.8944,Spain,palos de la frontera,is_city
528,Jodar,37.8333,-3.35,Spain,jodar,is_city
529,Azcoitia,43.1792,-2.3106,Spain,azcoitia,is_city
530,Palleja,41.4242,1.9978,Spain,palleja,is_city
531,Picana,39.4361,-0.435,Spain,picana,is_city
532,Elgoibar,43.2142,-2.4169,Spain,elgoibar,is_city
533,Bullas,38.0497,-1.6706,Spain,bullas,is_city
534,Onate,43.0333,-2.4167,Spain,onate,is_city
535,Peligros,37.2333,-3.6333,Spain,peligros,is_city
536,Beniel,38.0464,-1.0014,Spain,beniel,is_city
537,Utiel,39.5672,-1.2067,Spain,utiel,is_city
538,Andraitx,39.5746,2.4206,Spain,andraitx,is_city
539,Laracha,43.2486,-8.5833,Spain,laracha,is_city
540,Mancha Real,37.7833,-3.6,Spain,mancha real,is_city
541,Benisa,38.7145,0.0527,Spain,benisa,is_city
542,Tegueste,28.5233,-16.3408,Spain,tegueste,is_city
543,Campos del Puerto,39.4306,3.0194,Spain,campos del puerto,is_city
544,Santiago del Teide,28.2957,-16.8145,Spain,santiago del teide,is_city
545,Teulada,38.7292,0.1019,Spain,teulada,is_city
546,Benaguacil,39.5933,-0.5864,Spain,benaguacil,is_city
547,Beniajan,37.9833,-1.0667,Spain,beniajan,is_city
548,Barbadanes,42.3003,-7.9064,Spain,barbadanes,is_city
549,San Andres de Llevaneras,41.5733,2.4828,Spain,san andres de llevaneras,is_city
550,Sonseca,39.7,-3.95,Spain,sonseca,is_city
551,Laredo,43.4144,-3.41,Spain,laredo,is_city
552,Santona,43.4414,-3.4575,Spain,santona,is_city
553,Rianxo,42.65,-8.8167,Spain,rianxo,is_city
554,Sant Joan de Vilatorrada,41.7456,1.8056,Spain,sant joan de vilatorrada,is_city
555,Meliana,39.5272,-0.3492,Spain,meliana,is_city
556,La Puebla de Cazalla,37.2222,-5.3125,Spain,la puebla de cazalla,is_city
557,Bollullos de la Mitacion,37.3333,-6.1333,Spain,bollullos de la mitacion,is_city
558,Aizoain,42.8356,-1.6394,Spain,aizoain,is_city
559,Lardero,42.4261,-2.4614,Spain,lardero,is_city
560,Ripoll,42.2011,2.1903,Spain,ripoll,is_city
561,La Palma del Condado,37.3842,-6.5517,Spain,la palma del condado,is_city
562,Los Corrales de Buelna,43.2617,-4.0653,Spain,los corrales de buelna,is_city
563,Astorga,42.4589,-6.0633,Spain,astorga,is_city
564,Cantillana,37.6,-5.8167,Spain,cantillana,is_city
565,Pola de Lena,43.1583,-5.8292,Spain,pola de lena,is_city
566,Villacarrillo,38.1,-3.0833,Spain,villacarrillo,is_city
567,Berriozar,42.8361,-1.6714,Spain,berriozar,is_city
568,Tafalla,42.5289,-1.6736,Spain,tafalla,is_city
569,Penarroya-Pueblonuevo,38.3,-5.2667,Spain,penarroya-pueblonuevo,is_city
570,Tarazona de Aragon,41.9044,-1.7225,Spain,tarazona de aragon,is_city
571,Bargas,39.94,-4.0194,Spain,bargas,is_city
572,Alberique,39.1167,-0.5211,Spain,alberique,is_city
573,Grove,42.494,-8.865,Spain,grove,is_city
574,Alcaudete,37.5833,-4.1,Spain,alcaudete,is_city
575,Castalla,38.5967,-0.6708,Spain,castalla,is_city
576,Alcora,40.0667,-0.2,Spain,alcora,is_city
577,Cabanaquinta,43.1,-5.5833,Spain,cabanaquinta,is_city
578,Cassa de la Selva,41.8893,2.8742,Spain,cassa de la selva,is_city
579,Huetor-Tajar,37.1947,-4.0464,Spain,huetor-tajar,is_city
580,Sedavi,39.4271,-0.3849,Spain,sedavi,is_city
581,Pulpi,37.4019,-1.7508,Spain,pulpi,is_city
582,Madridejos,39.4667,-3.5333,Spain,madridejos,is_city
583,Candas,43.5486,-5.7897,Spain,candas,is_city
584,La Baneza,42.2975,-5.9017,Spain,la baneza,is_city
585,Fortuna,38.1789,-1.1233,Spain,fortuna,is_city
586,Luanco,43.61,-5.79,Spain,luanco,is_city
587,Amurrio,43.0528,-3.0014,Spain,amurrio,is_city
588,La Escala,42.1136,3.135,Spain,la escala,is_city
589,Villanueva de Arosa,42.5628,-8.8278,Spain,villanueva de arosa,is_city
590,Santa Margarita de Mombuy,41.5756,1.6092,Spain,santa margarita de mombuy,is_city
591,Gelves,37.3333,-6.0167,Spain,gelves,is_city
592,Canteras,37.6121,-1.0437,Spain,canteras,is_city
593,Calasparra,38.2306,-1.7,Spain,calasparra,is_city
594,Zumaia,43.2972,-2.2569,Spain,zumaia,is_city
595,Puentes de Garcia Rodriguez,43.45,-7.8333,Spain,puentes de garcia rodriguez,is_city
596,Illora,37.2883,-3.8797,Spain,illora,is_city
597,Caspe,41.2333,-0.0333,Spain,caspe,is_city
598,La Guardia,41.9017,-8.8753,Spain,la guardia,is_city
599,Foz,43.5694,-7.2583,Spain,foz,is_city
600,Caudete,38.7044,-0.9881,Spain,caudete,is_city
601,Mengibar,37.9683,-3.8089,Spain,mengibar,is_city
602,Salvatierra de Mino,42.0833,-8.5,Spain,salvatierra de mino,is_city
603,Alella,41.4953,2.2958,Spain,alella,is_city
604,Rute,37.3167,-4.3667,Spain,rute,is_city
605,Pinos Puente,37.25,-3.75,Spain,pinos puente,is_city
606,Villamarchante,39.5678,-0.6225,Spain,villamarchante,is_city
607,El Alamo,40.2306,-3.9944,Spain,el alamo,is_city
608,Ribadeo,43.5336,-7.0403,Spain,ribadeo,is_city
609,Mora,39.684,-3.777,Spain,mora,is_city
610,Masanasa,39.4083,-0.3989,Spain,masanasa,is_city
611,Caldas de Reyes,42.6028,-8.6383,Spain,caldas de reyes,is_city
612,San Vicente de Castellet,41.6655,1.8641,Spain,san vicente de castellet,is_city
613,Fuente Palmera,37.7,-5.1,Spain,fuente palmera,is_city
614,Villarrubia de los Ojos,39.2167,-3.6,Spain,villarrubia de los ojos,is_city
615,Alguazas,38.0514,-1.2414,Spain,alguazas,is_city
616,Binefar,41.85,0.3,Spain,binefar,is_city
617,Alcarraz,41.5638,0.5241,Spain,alcarraz,is_city
618,Grado,43.3881,-6.0736,Spain,grado,is_city
619,Cuellar,41.4009,-4.3136,Spain,cuellar,is_city
620,Fernan-Nunez,37.6667,-4.7167,Spain,fernan-nunez,is_city
621,Santa Maria de Palautordera,41.6953,2.4458,Spain,santa maria de palautordera,is_city
622,Alfaro,42.1783,-1.7492,Spain,alfaro,is_city
623,Piedras Blancas,43.56,-5.976,Spain,piedras blancas,is_city
624,Miajadas,39.15,-6.0667,Spain,miajadas,is_city
625,Garrucha,37.1833,-1.8167,Spain,garrucha,is_city
626,Alhendin,37.1167,-3.65,Spain,alhendin,is_city
627,Bunol,39.4194,-0.7906,Spain,bunol,is_city
628,Burela de Cabo,43.65,-7.4,Spain,burela de cabo,is_city
629,Matadepera,41.6036,2.0244,Spain,matadepera,is_city
630,Tocina,37.6,-5.7333,Spain,tocina,is_city
631,Alayor,39.9342,4.14,Spain,alayor,is_city
632,Olivares,37.4167,-6.15,Spain,olivares,is_city
633,Pizarra,36.7667,-4.7,Spain,pizarra,is_city
634,Alcanar,40.543,0.4808,Spain,alcanar,is_city
635,San Juan del Puerto,37.3167,-6.8333,Spain,san juan del puerto,is_city
636,Masquefa,41.5036,1.8136,Spain,masquefa,is_city
637,Sevilla La Nueva,40.3475,-4.0272,Spain,sevilla la nueva,is_city
638,Valsequillo de Gran Canaria,27.9808,-15.4989,Spain,valsequillo de gran canaria,is_city
639,Santa Comba,43.0383,-8.8142,Spain,santa comba,is_city
640,Cervera,41.6657,1.271,Spain,cervera,is_city
641,Puebla del Caraminal,42.6,-8.933,Spain,puebla del caraminal,is_city
642,Muro del Alcoy,38.7797,-0.4361,Spain,muro del alcoy,is_city
643,Montoro,38.0167,-4.3833,Spain,montoro,is_city
644,El Molar,40.7336,-3.5814,Spain,el molar,is_city
645,San Sebastian de la Gomera,28.0922,-17.11,Spain,san sebastian de la gomera,is_city
646,Senmanat,41.6086,2.1358,Spain,senmanat,is_city
647,Colmenarejo,40.5608,-4.0169,Spain,colmenarejo,is_city
648,Tabernes Blanques,39.5064,-0.3626,Spain,tabernes blanques,is_city
649,Tineo,43.3333,-6.4167,Spain,tineo,is_city
650,El Campo,36.7522,-2.6839,Spain,el campo,is_city
651,Sabinanigo,42.5186,-0.3643,Spain,sabinanigo,is_city
652,Santa Maria de Cayon,43.3114,-3.8525,Spain,santa maria de cayon,is_city
653,La Victoria de Acentejo,28.4348,-16.4682,Spain,la victoria de acentejo,is_city
654,Rafelbunol,39.5922,-0.3342,Spain,rafelbunol,is_city
655,Solsona,41.9944,1.5178,Spain,solsona,is_city
656,Arenys de Munt,41.6128,2.5403,Spain,arenys de munt,is_city
657,Segorbe,39.8519,-0.4896,Spain,segorbe,is_city
658,El Espinar,40.7186,-4.2478,Spain,el espinar,is_city
659,Cervello,41.3962,1.9589,Spain,cervello,is_city
660,La Matanza de Acentejo,28.4403,-16.4389,Spain,la matanza de acentejo,is_city
661,Cisterniga,41.6167,-4.6833,Spain,cisterniga,is_city
662,Umbrete,37.3667,-6.15,Spain,umbrete,is_city
663,Almusafes,39.2903,-0.4147,Spain,almusafes,is_city
664,Reinosa,43.0019,-4.1378,Spain,reinosa,is_city
665,Tiana,41.4831,2.2697,Spain,tiana,is_city
666,Sauzal,28.4799,-16.4357,Spain,sauzal,is_city
667,Manzanares el Real,40.7272,-3.8611,Spain,manzanares el real,is_city
668,Almagro,38.8878,-3.7122,Spain,almagro,is_city
669,Catral,38.1594,-0.805,Spain,catral,is_city
670,Loeches,40.3833,-3.4,Spain,loeches,is_city
671,Silleda,42.7,-8.2333,Spain,silleda,is_city
672,San Fausto de Campcentellas,41.5061,2.24,Spain,san fausto de campcentellas,is_city
673,Palomares del Rio,37.3167,-6.05,Spain,palomares del rio,is_city
674,San Fructuoso de Bages,41.7507,1.8727,Spain,san fructuoso de bages,is_city
675,Montmelo,41.5547,2.25,Spain,montmelo,is_city
676,Suances,43.4333,-4.05,Spain,suances,is_city
677,Binisalem,39.6831,2.8333,Spain,binisalem,is_city
678,Tordesillas,41.5,-5.0,Spain,tordesillas,is_city
679,San Lorenzo de Descardazar,39.609,3.2853,Spain,san lorenzo de descardazar,is_city
680,Cheste,39.4797,-0.6844,Spain,cheste,is_city
681,Puig,39.5896,-0.3031,Spain,puig,is_city
682,Padul,37.0244,-3.6267,Spain,padul,is_city
683,Villanueva de Cordoba,38.3167,-4.6167,Spain,villanueva de cordoba,is_city
684,Toro,41.52,-5.3947,Spain,toro,is_city
685,Llagostera,41.8292,2.8933,Spain,llagostera,is_city
686,Colindres,43.3967,-3.4483,Spain,colindres,is_city
687,Bembibre,42.6154,-6.417,Spain,bembibre,is_city
688,Santiponce,37.4353,-6.0433,Spain,santiponce,is_city
689,Polinya,41.5575,2.1562,Spain,polinya,is_city
690,Herencia,39.35,-3.3667,Spain,herencia,is_city
691,El Corrillo,43.2142,-3.1311,Spain,el corrillo,is_city
692,Valldoreix,41.4678,2.0647,Spain,valldoreix,is_city
693,Reocin,43.3611,-4.0864,Spain,reocin,is_city
694,Ondarroa,43.3219,-2.4194,Spain,ondarroa,is_city
695,Campillos,37.05,-4.85,Spain,campillos,is_city
696,Ortuella,43.3103,-3.0569,Spain,ortuella,is_city
697,Padron,42.7381,-8.6603,Spain,padron,is_city
698,Villamediana de Iregua,42.4264,-2.4181,Spain,villamediana de iregua,is_city
699,Cabezon de la Sal,43.3075,-4.2325,Spain,cabezon de la sal,is_city
700,Tona,41.8506,2.2292,Spain,tona,is_city
701,Monforte del Cid,38.3792,-0.7303,Spain,monforte del cid,is_city
702,Navia,43.5333,-6.7167,Spain,navia,is_city
703,Legazpia,43.055,-2.335,Spain,legazpia,is_city
704,Olleria,38.9142,-0.5494,Spain,olleria,is_city
705,Santa Coloma de Cervello,41.3687,2.0175,Spain,santa coloma de cervello,is_city
706,Aracena,37.8911,-6.5611,Spain,aracena,is_city
707,Monserrat,39.3575,-0.6031,Spain,monserrat,is_city
708,Archidona,37.1,-4.3833,Spain,archidona,is_city
709,Chantada,42.6167,-7.7667,Spain,chantada,is_city
710,Cenes de la Vega,37.15,-3.5333,Spain,cenes de la vega,is_city
711,Puebla de Farnals,39.5643,-0.2834,Spain,puebla de farnals,is_city
712,Arico el Nuevo,28.1904,-16.4977,Spain,arico el nuevo,is_city
713,Carboneras,36.9992,-1.8922,Spain,carboneras,is_city
714,Corella,42.1147,-1.7867,Spain,corella,is_city
715,Roquetas,40.8206,0.5025,Spain,roquetas,is_city
716,Villanueva del Arzobispo,38.1667,-3.0,Spain,villanueva del arzobispo,is_city
717,Los Santos de Maimona,38.4489,-6.3839,Spain,los santos de maimona,is_city
718,Najera,42.4167,-2.7333,Spain,najera,is_city
719,Olvera,36.9344,-5.2597,Spain,olvera,is_city
720,Cintruenigo,42.08,-1.805,Spain,cintruenigo,is_city
721,Pinoso,38.4033,-1.0422,Spain,pinoso,is_city
722,Monachil,37.1319,-3.5389,Spain,monachil,is_city
723,Pravia,43.4833,-6.1,Spain,pravia,is_city
724,Arta,39.6952,3.3512,Spain,arta,is_city
725,Arevalo,41.0667,-4.7167,Spain,arevalo,is_city
726,Vidreras,41.7889,2.7793,Spain,vidreras,is_city
727,Almodovar del Rio,37.8,-5.0167,Spain,almodovar del rio,is_city
728,Redovan,38.1139,-0.9056,Spain,redovan,is_city
729,Brion,42.867,-8.678,Spain,brion,is_city
730,Pedreguer,38.7933,0.0342,Spain,pedreguer,is_city
731,Malagon,39.1833,-3.8667,Spain,malagon,is_city
732,Caldas de Malavella,41.8387,2.8089,Spain,caldas de malavella,is_city
733,Trigueros,37.3833,-6.8333,Spain,trigueros,is_city
734,La Puebla de Montalban,39.8722,-4.3589,Spain,la puebla de montalban,is_city
735,Villaverde del Rio,37.5833,-5.8667,Spain,villaverde del rio,is_city
736,Valencina de la Concepcion,37.4167,-6.0667,Spain,valencina de la concepcion,is_city
737,Castro del Rio,37.6833,-4.4667,Spain,castro del rio,is_city
738,Puentedeume,43.4125,-8.1703,Spain,puentedeume,is_city
739,Benahavis,36.519,-5.0454,Spain,benahavis,is_city
740,Azuaga,38.2589,-5.6778,Spain,azuaga,is_city
741,Valmaseda,43.1958,-3.1928,Spain,valmaseda,is_city
742,Tobarra,38.5831,-1.6831,Spain,tobarra,is_city
743,San Esteban Sasroviras,41.495,1.8744,Spain,san esteban sasroviras,is_city
744,Marchamalo,40.6706,-3.2006,Spain,marchamalo,is_city
745,Peniscola,40.3592,0.4075,Spain,peniscola,is_city
746,Gerena,37.517,-6.15,Spain,gerena,is_city
747,Gelida,41.4409,1.8647,Spain,gelida,is_city
748,Abadiano Celayeta,43.1525,-2.6075,Spain,abadiano celayeta,is_city
749,Bornos,36.8167,-5.7333,Spain,bornos,is_city
750,El Paso,28.6513,-17.8806,Spain,el paso,is_city
751,Sampedor,41.7836,1.8392,Spain,sampedor,is_city
752,Onil,38.6333,-0.6667,Spain,onil,is_city
753,Vega de San Mateo,28.0106,-15.5325,Spain,vega de san mateo,is_city
754,Cee,42.95,-9.1667,Spain,cee,is_city
755,Cullar-Vega,37.1531,-3.6706,Spain,cullar-vega,is_city
756,Viladecaballs,41.5578,1.9558,Spain,viladecaballs,is_city
757,Oroso,42.9833,-8.4333,Spain,oroso,is_city
758,Dolores,38.1389,-0.77,Spain,dolores,is_city
759,La Rambla,37.6,-4.7333,Spain,la rambla,is_city
760,Callosa de Ensarria,38.6514,-0.1228,Spain,callosa de ensarria,is_city
761,Centellas,41.7994,2.2217,Spain,centellas,is_city
762,San Nicolas,27.9826,-15.7799,Spain,san nicolas,is_city
763,Cobena,40.5669,-3.5069,Spain,cobena,is_city
764,Foyos,39.5386,-0.3567,Spain,foyos,is_city
765,Almacera,39.5117,-0.3561,Spain,almacera,is_city
766,Villarejo de Salvanes,40.1833,-3.3167,Spain,villarejo de salvanes,is_city
767,Cabrils,41.5283,2.3692,Spain,cabrils,is_city
768,Santa Eulalia de Ronsana,41.6531,2.2261,Spain,santa eulalia de ronsana,is_city
769,Sotomayor,42.333,-8.567,Spain,sotomayor,is_city
770,Talayuela,39.9667,-5.6,Spain,talayuela,is_city
771,Cox,38.1394,-0.8847,Spain,cox,is_city
772,Montblanch,41.3764,1.1639,Spain,montblanch,is_city
773,Valverde de la Virgen,42.5667,-5.6833,Spain,valverde de la virgen,is_city
774,Elorrio,43.1306,-2.5428,Spain,elorrio,is_city
775,Albunol,36.8,-3.2,Spain,albunol,is_city
776,Cazorla,37.9,-3.0,Spain,cazorla,is_city
778,Bujalance,37.9,-4.3833,Spain,bujalance,is_city
779,Lekeitio,43.3622,-2.4961,Spain,lekeitio,is_city
780,Rocafort,39.5306,-0.41,Spain,rocafort,is_city
781,Begas,41.3319,1.9228,Spain,begas,is_city
782,Pedro Munoz,39.4,-2.95,Spain,pedro munoz,is_city
783,Guisona,41.7847,1.288,Spain,guisona,is_city
784,Brena Alta,28.6333,-17.7667,Spain,brena alta,is_city
785,Lorqui,38.0817,-1.255,Spain,lorqui,is_city
786,Benacazon,37.35,-6.1833,Spain,benacazon,is_city
787,Torreperogil,38.0417,-3.2844,Spain,torreperogil,is_city
788,Berango,43.365,-2.99,Spain,berango,is_city
789,Villamayor,41.0008,-5.6897,Spain,villamayor,is_city
790,Cercedilla,40.7411,-4.0569,Spain,cercedilla,is_city
791,Huescar,37.8,-2.5333,Spain,huescar,is_city
792,Fuentes de Andalucia,37.4667,-5.3333,Spain,fuentes de andalucia,is_city
793,Durcal,36.9833,-3.5667,Spain,durcal,is_city
794,Collado Mediano,40.6939,-4.0231,Spain,collado mediano,is_city
795,Arechavaleta,43.0361,-2.5044,Spain,arechavaleta,is_city
796,Finestrat,38.5669,-0.2125,Spain,finestrat,is_city
797,Ondara,38.8261,0.0169,Spain,ondara,is_city
798,Villa del Rio,37.9833,-4.2833,Spain,villa del rio,is_city
799,Massanet de la Selva,41.734,2.673,Spain,massanet de la selva,is_city
800,Montellano,36.9833,-5.5667,Spain,montellano,is_city
801,Astigarraga,43.2833,-1.95,Spain,astigarraga,is_city
802,San Clemente,39.4039,-2.4294,Spain,san clemente,is_city
803,Benalup de Sidonia,36.3333,-5.8,Spain,benalup de sidonia,is_city
804,Vimianzo,43.11,-9.0344,Spain,vimianzo,is_city
805,Argamasilla de Alba,39.1167,-3.1,Spain,argamasilla de alba,is_city
806,Puerto Serrano,36.9333,-5.55,Spain,puerto serrano,is_city
807,Bigastro,38.0631,-0.8956,Spain,bigastro,is_city
808,Naquera,39.6589,-0.4263,Spain,naquera,is_city
809,Bunola,39.6967,2.6997,Spain,bunola,is_city
810,Guarena,38.85,-6.0833,Spain,guarena,is_city
811,Casares,36.4444,-5.2728,Spain,casares,is_city
812,Infiesto,43.35,-5.35,Spain,infiesto,is_city
813,La Ametlla de Mar,40.8839,0.8025,Spain,la ametlla de mar,is_city
814,Paradas,37.2903,-5.4967,Spain,paradas,is_city
815,Vacarisas,41.6063,1.9182,Spain,vacarisas,is_city
816,Almacellas,41.7322,0.4372,Spain,almacellas,is_city
817,Fuente el Saz,40.6361,-3.5111,Spain,fuente el saz,is_city
818,Negreira,42.911,-8.735,Spain,negreira,is_city
819,Roda de Bara,41.1857,1.4568,Spain,roda de bara,is_city
820,Mojacar,37.1403,-1.8514,Spain,mojacar,is_city
821,Burguillos,37.5858,-5.9673,Spain,burguillos,is_city
822,Canet de Berenguer,39.6794,-0.2206,Spain,canet de berenguer,is_city
823,Marmolejo,38.05,-4.1667,Spain,marmolejo,is_city
824,Guenes,43.2139,-3.0942,Spain,guenes,is_city
825,San Luis,39.8494,4.2581,Spain,san luis,is_city
826,Sallent,41.8259,1.8949,Spain,sallent,is_city
827,Derio,43.2917,-2.8858,Spain,derio,is_city
828,Turis,39.3899,-0.7105,Spain,turis,is_city
829,Fuente del Maestre,38.5289,-6.45,Spain,fuente del maestre,is_city
830,Moncofar,39.8025,-0.1339,Spain,moncofar,is_city
831,Jimena de la Frontera,36.4333,-5.45,Spain,jimena de la frontera,is_city
832,Hinojosa del Duque,38.5,-5.1333,Spain,hinojosa del duque,is_city
833,Moraleja,40.0667,-6.65,Spain,moraleja,is_city
834,Cedeira,43.65,-8.05,Spain,cedeira,is_city
835,Constanti,41.1532,1.2143,Spain,constanti,is_city
836,Bergondo,43.3167,-8.2333,Spain,bergondo,is_city
837,Taradell,41.8737,2.2874,Spain,taradell,is_city
838,Las Pedroneras,39.45,-2.6667,Spain,las pedroneras,is_city
839,Alcala de Chivert,40.3042,0.2256,Spain,alcala de chivert,is_city
840,Arbucias,41.8161,2.5142,Spain,arbucias,is_city
841,Museros,39.5658,-0.3411,Spain,museros,is_city
842,Villanueva del Ariscal,37.3833,-6.1333,Spain,villanueva del ariscal,is_city
843,Briviesca,42.55,-3.3167,Spain,briviesca,is_city
844,Riudoms,41.1391,1.052,Spain,riudoms,is_city
845,Blanca,38.1792,-1.3761,Spain,blanca,is_city
846,Arges,39.805,-4.0572,Spain,arges,is_city
847,Algarrobo,36.7667,-4.0333,Spain,algarrobo,is_city
848,Velez Rubio,37.65,-2.0667,Spain,velez rubio,is_city
849,Valdovino,43.6,-8.1331,Spain,valdovino,is_city
850,Jaraiz de la Vera,40.0603,-5.755,Spain,jaraiz de la vera,is_city
