,name,lat,lng,capital,tag,prime
447,Hopa,41.396,41.422,Turkey,hopa,is_city
449,Vakfikebir,41.0458,39.2764,Turkey,vakfikebir,is_city
450,Reis,38.2714,31.5714,Turkey,reis,is_city
451,Aksehir,38.3575,31.4164,Turkey,aksehir,is_city
452,Gulagac,38.3958,34.3458,Turkey,gulagac,is_city
453,Saricam,37.1517,35.5077,Turkey,saricam,is_city
454,Yakapinar,36.9734,35.6204,Turkey,yakapinar,is_city
455,Yuregir,36.9744,35.3592,Turkey,yuregir,is_city
456,Dagbasi,40.7276,39.9118,Turkey,dagbasi,is_city
457,Dosemealti,37.0233,30.6025,Turkey,dosemealti,is_city
458,Dag,37.1931,30.5042,Turkey,dag,is_city
459,Battalgazi,38.4229,38.3585,Turkey,battalgazi,is_city
460,Akarsu,37.2342,41.06,Turkey,akarsu,is_city
461,Yesilli,37.3381,40.8174,Turkey,yesilli,is_city
462,Ortakoy,40.973,30.6769,Turkey,ortakoy,is_city
463,Karasu,41.1044,30.6966,Turkey,karasu,is_city
464,Yomra,40.9533,39.8555,Turkey,yomra,is_city
465,Kozcagiz,41.4833,32.3333,Turkey,kozcagiz,is_city
466,Arit,41.6871,32.624,Turkey,arit,is_city
467,Saltukova,41.5202,32.0962,Turkey,saltukova,is_city
468,Murat,39.6728,43.2395,Turkey,murat,is_city
469,Cumacay,39.9152,43.1865,Turkey,cumacay,is_city
470,Camili,41.4784,41.8982,Turkey,camili,is_city
471,Kazan,40.2317,32.6839,Turkey,kazan,is_city
472,Kuplu,40.0984,30.0001,Turkey,kuplu,is_city
473,Yarhisar,40.2167,29.8709,Turkey,yarhisar,is_city
474,Alasehir,38.3508,28.5172,Turkey,alasehir,is_city
476,Gokdere,40.4729,36.7525,Turkey,gokdere,is_city
477,Camlibel,40.0864,36.4772,Turkey,camlibel,is_city
478,Kopruoren,39.5083,29.7623,Turkey,kopruoren,is_city
479,Sabuncu,39.5613,30.1881,Turkey,sabuncu,is_city
480,Obruk,38.1844,33.181,Turkey,obruk,is_city
481,Yarma,37.8115,32.8828,Turkey,yarma,is_city
482,Dedeli,39.1744,43.0552,Turkey,dedeli,is_city
483,Germencik,37.8706,27.6028,Turkey,germencik,is_city
484,Ortaklar,37.8878,27.5022,Turkey,ortaklar,is_city
485,Guce,40.8932,38.7982,Turkey,guce,is_city
486,Tirebolu,41.0069,38.8139,Turkey,tirebolu,is_city
487,Gokcen,38.1137,27.8714,Turkey,gokcen,is_city
488,Bogazici,38.0347,27.5594,Turkey,bogazici,is_city
489,Kahta,37.7855,38.6237,Turkey,kahta,is_city
490,Narince,37.8825,38.7592,Turkey,narince,is_city
491,Damlacik,37.9142,38.6539,Turkey,damlacik,is_city
492,Akincilar,37.7644,38.8231,Turkey,akincilar,is_city
493,Atburgazi,37.6364,27.2461,Turkey,atburgazi,is_city
494,Bagarasi,37.7071,27.5487,Turkey,bagarasi,is_city
495,Kosreli,37.1625,35.9783,Turkey,kosreli,is_city
497,Ceyhan,37.0247,35.8175,Turkey,ceyhan,is_city
498,Sagkaya,37.1785,35.6884,Turkey,sagkaya,is_city
499,Cigli,37.3229,43.3748,Turkey,cigli,is_city
501,Zeytinliova,38.9912,27.6763,Turkey,zeytinliova,is_city
502,Akhisar,38.9185,27.8401,Turkey,akhisar,is_city
503,Surmene,40.9059,40.1279,Turkey,surmene,is_city
504,Kucukdere,40.8075,40.0551,Turkey,kucukdere,is_city
505,Arakli,40.9385,40.0584,Turkey,arakli,is_city
506,Golyaka,40.7769,30.9959,Turkey,golyaka,is_city
507,Bulancak,40.938,38.2315,Turkey,bulancak,is_city
508,Kovanlik,40.7548,38.1116,Turkey,kovanlik,is_city
509,Bahce,37.2011,36.5775,Turkey,bahce,is_city
510,Guvenc,36.6854,36.4231,Turkey,guvenc,is_city
511,Aktepe,36.7,36.4833,Turkey,aktepe,is_city
512,Bogazkaya,41.45,35.8667,Turkey,bogazkaya,is_city
513,Kolay,41.4182,35.8014,Turkey,kolay,is_city
514,Bozburun,36.6949,28.0434,Turkey,bozburun,is_city
515,Ovacuma,41.4485,32.7536,Turkey,ovacuma,is_city
516,Safranbolu,41.2508,32.6942,Turkey,safranbolu,is_city
517,Ondokuzmayis,41.5011,36.0689,Turkey,ondokuzmayis,is_city
518,Taflan,41.4094,36.1289,Turkey,taflan,is_city
519,Kocakoy,38.2889,40.4979,Turkey,kocakoy,is_city
520,Ercis,39.0259,43.3596,Turkey,ercis,is_city
521,Akcakoca,41.0866,31.1162,Turkey,akcakoca,is_city
522,Delicay,39.0816,43.4855,Turkey,delicay,is_city
523,Kocapinar,39.0955,43.1962,Turkey,kocapinar,is_city
525,Imamoglu,37.2651,35.6572,Turkey,imamoglu,is_city
527,Piraziz,40.953,38.1089,Turkey,piraziz,is_city
528,Gulyali,40.9615,38.0494,Turkey,gulyali,is_city
529,Baglica,37.8697,41.7511,Turkey,baglica,is_city
530,Kurtalan,37.9253,41.6849,Turkey,kurtalan,is_city
531,Dogantepe,40.5978,35.6042,Turkey,dogantepe,is_city
532,Ezinepazari,40.5697,36.1392,Turkey,ezinepazari,is_city
533,Akdag,40.7123,35.9761,Turkey,akdag,is_city
534,Gurgentepe,40.7857,37.5897,Turkey,gurgentepe,is_city
535,Asarcik,41.0356,36.2356,Turkey,asarcik,is_city
536,Karapurcek,40.6419,30.5394,Turkey,karapurcek,is_city
537,Cayeli,41.0861,40.7221,Turkey,cayeli,is_city
538,Kaptanpasa,40.9607,40.7824,Turkey,kaptanpasa,is_city
539,Buyukkoy,41.0149,40.673,Turkey,buyukkoy,is_city
540,Atca,37.8858,28.2156,Turkey,atca,is_city
541,Sultanhisar,37.8897,28.1575,Turkey,sultanhisar,is_city
542,Ahmetli,38.1782,39.8563,Turkey,ahmetli,is_city
543,Ergani,38.269,39.7545,Turkey,ergani,is_city
544,Suluova,40.8313,35.6479,Turkey,suluova,is_city
545,Guroymak,38.5758,42.0156,Turkey,guroymak,is_city
546,Karabulduk,40.8204,38.5494,Turkey,karabulduk,is_city
547,Kesap,40.9103,38.5013,Turkey,kesap,is_city
549,Catalarmut,39.8029,39.3154,Turkey,catalarmut,is_city
550,Kalkandere,40.9205,40.4369,Turkey,kalkandere,is_city
551,Midyat,37.4191,41.3391,Turkey,midyat,is_city
552,Saray,41.4443,27.9219,Turkey,saray,is_city
553,Tasagil,36.9224,31.2361,Turkey,tasagil,is_city
554,Beskonak,37.1444,31.1992,Turkey,beskonak,is_city
555,Manavgat,36.7867,31.4431,Turkey,manavgat,is_city
556,Kumru,40.8744,37.2639,Turkey,kumru,is_city
557,Iznik,40.4286,29.7211,Turkey,iznik,is_city
558,Suvarli,37.5387,37.6321,Turkey,suvarli,is_city
559,Kizilin,37.5469,38.0759,Turkey,kizilin,is_city
560,Besni,37.6928,37.8611,Turkey,besni,is_city
561,Cakirhuyuk,37.5607,37.8558,Turkey,cakirhuyuk,is_city
562,Devrek,41.2192,31.9558,Turkey,devrek,is_city
563,Egerci,41.0992,31.8174,Turkey,egerci,is_city
564,Hani,38.4074,40.3858,Turkey,hani,is_city
566,Erbaa,40.6689,36.5675,Turkey,erbaa,is_city
567,Doganyurt,40.6881,36.7164,Turkey,doganyurt,is_city
568,Gokceli,40.5833,36.7333,Turkey,gokceli,is_city
569,Karayaka,40.744,36.5902,Turkey,karayaka,is_city
570,Caybasi,41.0171,37.098,Turkey,caybasi,is_city
571,Yamac,38.7762,40.4389,Turkey,yamac,is_city
572,Sancak,39.0922,40.3875,Turkey,sancak,is_city
573,Ilicalar,38.9803,40.6739,Turkey,ilicalar,is_city
574,Girmeli,37.1111,41.4196,Turkey,girmeli,is_city
575,Haberli,37.31,41.6206,Turkey,haberli,is_city
576,Oyali,37.2213,41.7386,Turkey,oyali,is_city
577,Saraykent,39.6936,35.5111,Turkey,saraykent,is_city
578,Gumusova,40.8469,30.9411,Turkey,gumusova,is_city
579,Cumayeri,40.8739,30.9509,Turkey,cumayeri,is_city
580,Kuzyaka,41.232,33.7227,Turkey,kuzyaka,is_city
581,Pamukova,40.5081,30.1673,Turkey,pamukova,is_city
582,Gebiz,37.1042,30.9378,Turkey,gebiz,is_city
583,Serik,36.9169,31.0989,Turkey,serik,is_city
584,Honaz,37.7573,29.27,Turkey,honaz,is_city
585,Candarli,38.935,26.934,Turkey,candarli,is_city
586,Bahsili,39.8002,33.437,Turkey,bahsili,is_city
587,Saraykoy,37.9245,28.9252,Turkey,saraykoy,is_city
588,Gollu,39.4499,34.3001,Turkey,gollu,is_city
589,Derinkuyu,38.3751,34.7342,Turkey,derinkuyu,is_city
590,Babaeski,41.4325,27.0931,Turkey,babaeski,is_city
591,Karacaoglan,41.5347,27.0763,Turkey,karacaoglan,is_city
592,Bozuyuk,39.9078,30.0367,Turkey,bozuyuk,is_city
593,Dodurga,39.7997,29.9172,Turkey,dodurga,is_city
594,Acipinar,38.5267,33.8522,Turkey,acipinar,is_city
595,Yesilova,38.4095,33.838,Turkey,yesilova,is_city
596,Taspinar,38.1796,34.025,Turkey,taspinar,is_city
597,Aybasti,40.6867,37.3992,Turkey,aybasti,is_city
598,Esen,36.4548,29.2815,Turkey,esen,is_city
599,Kizilyaka,36.9842,29.5269,Turkey,kizilyaka,is_city
601,Altinyayla,36.9972,29.5458,Turkey,altinyayla,is_city
602,Yesiluzumlu,36.7336,29.2333,Turkey,yesiluzumlu,is_city
603,Amasra,41.7463,32.3863,Turkey,amasra,is_city
604,Golhisar,37.1459,29.5088,Turkey,golhisar,is_city
605,Merzifon,40.8733,35.4631,Turkey,merzifon,is_city
606,Saribugday,40.7481,35.4597,Turkey,saribugday,is_city
607,Kaynarca,41.0308,30.3075,Turkey,kaynarca,is_city
608,Harran,36.86,39.0314,Turkey,harran,is_city
609,Uzunkuyu,38.2786,26.5431,Turkey,uzunkuyu,is_city
610,Guzelyurt,38.2772,34.3719,Turkey,guzelyurt,is_city
611,Demre,36.2444,29.985,Turkey,demre,is_city
612,Demirci,37.4127,39.7684,Turkey,demirci,is_city
613,Karacabey,40.2132,28.3612,Turkey,karacabey,is_city
616,Beloren,37.6372,37.5803,Turkey,beloren,is_city
617,Tutuncu,40.0669,27.7197,Turkey,tutuncu,is_city
618,Sarikoy,40.2075,27.5961,Turkey,sarikoy,is_city
619,Bugdayli,40.2189,27.7706,Turkey,bugdayli,is_city
620,Gonen,40.1049,27.654,Turkey,gonen,is_city
621,Bozkurt,41.9577,34.0109,Turkey,bozkurt,is_city
622,Yeditepe,35.9675,36.0145,Turkey,yeditepe,is_city
623,Kislak,35.9675,36.1575,Turkey,kislak,is_city
624,Idil,37.3348,41.8894,Turkey,idil,is_city
625,Guclukonak,37.4696,41.9059,Turkey,guclukonak,is_city
626,Dicle,37.2887,42.0672,Turkey,dicle,is_city
628,Bakacak,40.205,27.0832,Turkey,bakacak,is_city
629,Biga,40.2281,27.2422,Turkey,biga,is_city
630,Karabiga,40.4036,27.3039,Turkey,karabiga,is_city
631,Baliklicesme,40.3103,27.0817,Turkey,baliklicesme,is_city
632,Gumuscay,40.2823,27.2821,Turkey,gumuscay,is_city
633,Sinekci,40.2707,27.4067,Turkey,sinekci,is_city
634,Kocaali,41.0534,30.8528,Turkey,kocaali,is_city
635,Susurluk,39.9136,28.1578,Turkey,susurluk,is_city
636,Omerkoy,39.8306,28.0668,Turkey,omerkoy,is_city
637,Gobel,40.0197,28.1456,Turkey,gobel,is_city
638,Urgup,38.6296,34.912,Turkey,urgup,is_city
639,Yaygin,38.8975,41.3061,Turkey,yaygin,is_city
640,Kizilagac,38.7802,41.3139,Turkey,kizilagac,is_city
641,Mercimekkale,38.9333,41.5,Turkey,mercimekkale,is_city
642,Agabeyli,37.7336,37.1162,Turkey,agabeyli,is_city
643,Inebolu,41.9747,33.7608,Turkey,inebolu,is_city
644,Caglayancerit,37.7452,37.2862,Turkey,caglayancerit,is_city
645,Devecikonagi,39.9149,28.5618,Turkey,devecikonagi,is_city
646,Caltilibuk,39.9559,28.5991,Turkey,caltilibuk,is_city
647,Mustafakemalpasa,40.0382,28.4087,Turkey,mustafakemalpasa,is_city
648,Sogutalan,40.0609,28.5723,Turkey,sogutalan,is_city
649,Yenipazar,37.8242,28.1972,Turkey,yenipazar,is_city
650,Korkut,38.7339,41.784,Turkey,korkut,is_city
651,Dogankent,40.8075,38.9172,Turkey,dogankent,is_city
652,Buldan,38.045,28.8306,Turkey,buldan,is_city
653,Golkoy,40.6869,37.6154,Turkey,golkoy,is_city
654,Dokmetepe,40.3122,36.2918,Turkey,dokmetepe,is_city
655,Turhal,40.3875,36.0811,Turkey,turhal,is_city
657,Alicik,40.8027,35.3226,Turkey,alicik,is_city
658,Bespinar,41.1382,35.2172,Turkey,bespinar,is_city
659,Gulluk,37.2397,27.6003,Turkey,gulluk,is_city
660,Selimiye,37.4003,27.6554,Turkey,selimiye,is_city
661,Vezirkopru,41.1436,35.4547,Turkey,vezirkopru,is_city
662,Mezraa,41.1976,35.1168,Turkey,mezraa,is_city
663,Milas,37.3164,27.7839,Turkey,milas,is_city
664,Oren,37.0361,27.9672,Turkey,oren,is_city
665,Koprubasi,41.0475,35.5169,Turkey,koprubasi,is_city
666,Mecidiye,40.6389,26.5392,Turkey,mecidiye,is_city
667,Kucuk Yerlisu,40.7249,26.731,Turkey,kucuk yerlisu,is_city
668,Kesan,40.8558,26.6303,Turkey,kesan,is_city
669,Bogurtlen,37.1663,38.0811,Turkey,bogurtlen,is_city
670,Resadiye,38.4888,42.535,Turkey,resadiye,is_city
671,Kucuksu,38.439,42.3191,Turkey,kucuksu,is_city
672,Abana,41.9786,34.011,Turkey,abana,is_city
673,Serinhisar,37.581,29.2664,Turkey,serinhisar,is_city
674,Akyurt,40.1313,33.0907,Turkey,akyurt,is_city
675,Cubuk,40.2386,33.0322,Turkey,cubuk,is_city
676,Muratli,41.1722,27.4992,Turkey,muratli,is_city
677,Yesildere,37.1567,33.5145,Turkey,yesildere,is_city
679,Bucakkisla,36.9539,33.0267,Turkey,bucakkisla,is_city
680,Kilbasan,37.325,33.1864,Turkey,kilbasan,is_city
681,Beyagac,37.2353,28.8961,Turkey,beyagac,is_city
682,Salat,37.8417,40.8865,Turkey,salat,is_city
683,Bismil,37.8451,40.6593,Turkey,bismil,is_city
684,Tepe,37.7894,40.7716,Turkey,tepe,is_city
686,Cirpi,38.1644,27.4975,Turkey,cirpi,is_city
687,Dalaman,36.7659,28.8028,Turkey,dalaman,is_city
688,Yerkesik,37.1362,28.284,Turkey,yerkesik,is_city
689,Mentese,37.1167,28.2667,Turkey,mentese,is_city
690,Camici,40.6181,37.0017,Turkey,camici,is_city
692,Goktepe,37.4191,28.5589,Turkey,goktepe,is_city
693,Niksar,40.5917,36.9517,Turkey,niksar,is_city
694,Catakkopru,38.1516,41.2026,Turkey,catakkopru,is_city
695,Silvan,38.1371,41.0082,Turkey,silvan,is_city
696,Bagdere,38.1144,40.7338,Turkey,bagdere,is_city
697,Fevzipasa,37.0942,36.6372,Turkey,fevzipasa,is_city
698,Ciftlik,38.1758,34.4854,Turkey,ciftlik,is_city
699,Catalca,41.142,28.4638,Turkey,catalca,is_city
700,Dogancay,40.6265,30.3356,Turkey,dogancay,is_city
701,Geyve,40.5075,30.2925,Turkey,geyve,is_city
702,Yaglidere,40.8567,38.6203,Turkey,yaglidere,is_city
703,Saruhanli,38.7345,27.5681,Turkey,saruhanli,is_city
704,Halitpasa,38.6854,27.6784,Turkey,halitpasa,is_city
705,Hacilar,38.6463,35.4494,Turkey,hacilar,is_city
706,Sarkoy,40.614,27.1156,Turkey,sarkoy,is_city
707,Murefte,40.6691,27.241,Turkey,murefte,is_city
708,Gocbeyli,39.2233,27.4039,Turkey,gocbeyli,is_city
709,Yuntdag,38.9317,27.2136,Turkey,yuntdag,is_city
710,Turanli,39.2768,27.3246,Turkey,turanli,is_city
711,Zeytindag,38.9672,27.0722,Turkey,zeytindag,is_city
712,Kozak,39.2512,27.0902,Turkey,kozak,is_city
713,Bozcaada,39.835,26.0697,Turkey,bozcaada,is_city
714,Golmarmara,38.7139,27.9142,Turkey,golmarmara,is_city
715,Ula,37.1049,28.4167,Turkey,ula,is_city
716,Yuksekova,37.5736,44.2872,Turkey,yuksekova,is_city
717,Daglica,37.3666,44.0853,Turkey,daglica,is_city
718,Esendere,37.7156,44.598,Turkey,esendere,is_city
719,Tavsanli,39.5424,29.4987,Turkey,tavsanli,is_city
720,Cokak,37.7361,36.3286,Turkey,cokak,is_city
721,Copkoy,41.2197,26.8228,Turkey,copkoy,is_city
722,Tepecikoren,37.3614,35.6263,Turkey,tepecikoren,is_city
723,Hamidiye,41.1513,26.6641,Turkey,hamidiye,is_city
724,Kircasalih,41.3902,26.795,Turkey,kircasalih,is_city
725,Ortacalar,41.279,41.3789,Turkey,ortacalar,is_city
726,Kumluca,36.3703,30.2869,Turkey,kumluca,is_city
727,Yaprakli,40.7579,33.7782,Turkey,yaprakli,is_city
728,Altinyaka,36.5586,30.3483,Turkey,altinyaka,is_city
729,Akcaova,37.5028,28.0267,Turkey,akcaova,is_city
730,Cine,37.6117,28.0614,Turkey,cine,is_city
731,Pamukoren,37.9232,28.5417,Turkey,pamukoren,is_city
732,Horsunlu,37.9144,28.5915,Turkey,horsunlu,is_city
733,Buharkent,37.964,28.7427,Turkey,buharkent,is_city
734,Cermik,38.1354,39.445,Turkey,cermik,is_city
735,Kiraz,38.2306,28.2044,Turkey,kiraz,is_city
736,Yogun,38.0991,39.5132,Turkey,yogun,is_city
737,Elmadag,39.9208,33.2308,Turkey,elmadag,is_city
738,Yahsihan,39.8503,33.4529,Turkey,yahsihan,is_city
739,Elvanli,36.704,34.3737,Turkey,elvanli,is_city
740,Guzeloluk,36.7944,34.0827,Turkey,guzeloluk,is_city
741,Geyikli,39.8047,26.2075,Turkey,geyikli,is_city
742,Erdemli,36.605,34.3084,Turkey,erdemli,is_city
743,Ezine,39.7856,26.3408,Turkey,ezine,is_city
744,Etili,39.9856,26.8967,Turkey,etili,is_city
745,Can,40.0333,27.05,Turkey,can,is_city
746,Basgedikler,40.6408,43.5217,Turkey,basgedikler,is_city
747,Narli,37.3917,37.1403,Turkey,narli,is_city
748,Pazarcik,37.484,37.2922,Turkey,pazarcik,is_city
749,Elbistan,38.2059,37.1983,Turkey,elbistan,is_city
750,Gucuk,38.1936,37.4812,Turkey,gucuk,is_city
751,Afsin,38.2477,36.914,Turkey,afsin,is_city
752,Tanir,38.4194,36.9122,Turkey,tanir,is_city
753,Halfeti,37.2453,37.8687,Turkey,halfeti,is_city
754,Cakiralan,41.1682,35.7602,Turkey,cakiralan,is_city
755,Havza,40.9706,35.6622,Turkey,havza,is_city
756,Samsat,37.5795,38.4813,Turkey,samsat,is_city
757,Araban,37.4267,37.689,Turkey,araban,is_city
759,Ozalp,38.6546,43.9887,Turkey,ozalp,is_city
760,Dorutay,38.7994,44.0673,Turkey,dorutay,is_city
761,Sarikonak,38.2431,41.9593,Turkey,sarikonak,is_city
762,Narlidere,38.2268,41.8901,Turkey,narlidere,is_city
763,Bolukyazi,38.3275,42.1745,Turkey,bolukyazi,is_city
764,Alacakaya,38.4575,39.8596,Turkey,alacakaya,is_city
766,Sulucem,39.6939,43.8147,Turkey,sulucem,is_city
767,Ardesen,41.1911,40.9875,Turkey,ardesen,is_city
768,Baykan,38.1575,41.7733,Turkey,baykan,is_city
769,Dilektepe,38.0752,41.8272,Turkey,dilektepe,is_city
770,Evciler,38.0414,29.8867,Turkey,evciler,is_city
771,Yanarsu,38.0364,41.5523,Turkey,yanarsu,is_city
772,Tuzlagozu,38.1802,41.5687,Turkey,tuzlagozu,is_city
773,Kozluk,38.1912,41.4778,Turkey,kozluk,is_city
774,Bekirhan,38.1409,41.2935,Turkey,bekirhan,is_city
775,Egil,38.2575,40.0744,Turkey,egil,is_city
776,Saribeyler,39.3983,27.5772,Turkey,saribeyler,is_city
777,Savastepe,39.3832,27.6561,Turkey,savastepe,is_city
778,Ivrindi,39.5839,27.4864,Turkey,ivrindi,is_city
780,Korucu,39.4703,27.3653,Turkey,korucu,is_city
781,Kandira,41.07,30.1526,Turkey,kandira,is_city
782,Kaymas,40.9231,30.266,Turkey,kaymas,is_city
783,Kayapa,39.4927,27.4455,Turkey,kayapa,is_city
784,Gokceyazi,39.6271,27.6314,Turkey,gokceyazi,is_city
786,Karacoban,39.3436,42.0992,Turkey,karacoban,is_city
788,Kumlu,36.3635,36.455,Turkey,kumlu,is_city
789,Turgut,37.375,28.0311,Turkey,turgut,is_city
790,Uskup,41.7358,27.4053,Turkey,uskup,is_city
791,Inece,41.6775,27.0679,Turkey,inece,is_city
792,Derekoy,41.9328,27.3667,Turkey,derekoy,is_city
793,Yoguntas,41.8308,27.0697,Turkey,yoguntas,is_city
794,Gomec,39.3902,26.8413,Turkey,gomec,is_city
795,Cakmak,37.6232,34.2868,Turkey,cakmak,is_city
796,Siverek,37.755,39.3167,Turkey,siverek,is_city
797,Caylarbasi,37.7001,39.0097,Turkey,caylarbasi,is_city
798,Karacadag,37.7289,39.6355,Turkey,karacadag,is_city
799,Karakeci,37.4523,39.4428,Turkey,karakeci,is_city
800,Sekerli,37.5705,39.3872,Turkey,sekerli,is_city
803,Iscehisar,38.8619,30.7503,Turkey,iscehisar,is_city
804,Cagis,39.5188,28.0122,Turkey,cagis,is_city
805,Yagcilar,39.4171,28.3811,Turkey,yagcilar,is_city
806,Bigadic,39.3925,28.1311,Turkey,bigadic,is_city
807,Sogut,40.0143,30.1849,Turkey,sogut,is_city
808,Babadag,37.8076,28.8567,Turkey,babadag,is_city
809,Kaynasli,40.7692,31.3221,Turkey,kaynasli,is_city
810,Kula,38.5473,28.6498,Turkey,kula,is_city
811,Gokceoren,38.5753,28.4889,Turkey,gokceoren,is_city
812,Tonya,40.884,39.2849,Turkey,tonya,is_city
813,Salpazari,40.9383,39.1901,Turkey,salpazari,is_city
814,Ortabag,37.3967,42.9101,Turkey,ortabag,is_city
815,Uludere,37.4407,42.8524,Turkey,uludere,is_city
816,Alacam,41.61,35.595,Turkey,alacam,is_city
817,Marmara,40.5863,27.5554,Turkey,marmara,is_city
818,Dargecit,37.5462,41.7165,Turkey,dargecit,is_city
819,Hizan,38.225,42.4183,Turkey,hizan,is_city
820,Karpuzlu,37.5586,27.8353,Turkey,karpuzlu,is_city
821,Bolayir,40.5158,26.7553,Turkey,bolayir,is_city
822,Evrese,40.6667,26.8833,Turkey,evrese,is_city
824,Bulanik,39.0866,42.2716,Turkey,bulanik,is_city
825,Ovabag,37.7085,39.987,Turkey,ovabag,is_city
826,Karaagil,39.1361,42.0846,Turkey,karaagil,is_city
827,Erentepe,39.0089,42.0436,Turkey,erentepe,is_city
828,Simav,39.0882,28.9777,Turkey,simav,is_city
829,Dagardi,39.4308,28.9956,Turkey,dagardi,is_city
831,Yenicaga,40.7711,32.0337,Turkey,yenicaga,is_city
832,Diyadin,39.5406,43.6713,Turkey,diyadin,is_city
833,Kocarli,37.7611,27.7058,Turkey,kocarli,is_city
834,Cakirbeyli,37.735,27.8239,Turkey,cakirbeyli,is_city
835,Karadirek,38.5683,30.1842,Turkey,karadirek,is_city
836,Sandikli,38.4647,30.2695,Turkey,sandikli,is_city
838,Sivasli,38.4994,29.6836,Turkey,sivasli,is_city
839,Eymir,40.0193,35.2079,Turkey,eymir,is_city
840,Sorgun,39.8101,35.186,Turkey,sorgun,is_city
841,Gecitli,37.5867,43.5616,Turkey,gecitli,is_city
842,Musabeyli,39.8331,34.6231,Turkey,musabeyli,is_city
843,Osmanpasa,39.6247,34.9647,Turkey,osmanpasa,is_city
844,Kemerhisar,37.8239,34.5714,Turkey,kemerhisar,is_city
845,Osmaneli,40.3572,30.0142,Turkey,osmaneli,is_city
847,Bozdogan,37.6713,28.314,Turkey,bozdogan,is_city
848,Civril,38.3014,29.7386,Turkey,civril,is_city
849,Ishakli,38.1997,30.0133,Turkey,ishakli,is_city
850,Doganpinar,36.8432,37.6176,Turkey,doganpinar,is_city
851,Gumussu,38.2393,29.9865,Turkey,gumussu,is_city
852,Oguzeli,36.9657,37.5134,Turkey,oguzeli,is_city
853,Gazipasa,36.2694,32.3179,Turkey,gazipasa,is_city
854,Tecirli,37.1618,36.1098,Turkey,tecirli,is_city
855,Karatas,36.5624,35.3811,Turkey,karatas,is_city
856,Tuzla,36.7007,35.0873,Turkey,tuzla,is_city
857,Seydisehir,37.4193,31.8453,Turkey,seydisehir,is_city
859,Turkeli,41.9476,34.3386,Turkey,turkeli,is_city
860,Guzelkent,41.9484,34.3945,Turkey,guzelkent,is_city
861,Malkara,40.89,26.9011,Turkey,malkara,is_city
862,Balli,40.8303,27.0555,Turkey,balli,is_city
864,Yuruk,40.9355,27.0663,Turkey,yuruk,is_city
865,Sahin,41.0217,26.8425,Turkey,sahin,is_city
866,Balci,38.7253,34.1012,Turkey,balci,is_city
867,Cavus,37.6096,31.9314,Turkey,cavus,is_city
868,Ibriktepe,41.0104,26.5034,Turkey,ibriktepe,is_city
869,Tosya,41.0154,34.0401,Turkey,tosya,is_city
870,Sinanpasa,38.7444,30.2428,Turkey,sinanpasa,is_city
871,Beycayiri,38.0141,41.3237,Turkey,beycayiri,is_city
872,Besiri,37.9157,41.2865,Turkey,besiri,is_city
874,Kocaaliler,37.3169,30.74,Turkey,kocaaliler,is_city
875,Anamur,36.0751,32.8369,Turkey,anamur,is_city
876,Sakcagoz,37.1983,36.9272,Turkey,sakcagoz,is_city
877,Nurdagi,37.1682,36.7362,Turkey,nurdagi,is_city
878,Datca,36.7274,27.6848,Turkey,datca,is_city
879,Yavuzeli,37.3177,37.5682,Turkey,yavuzeli,is_city
880,Kovancilar,38.7188,39.8627,Turkey,kovancilar,is_city
881,Caybagi,38.694,39.6202,Turkey,caybagi,is_city
882,Hazro,38.249,40.7713,Turkey,hazro,is_city
883,Dogansu,39.1333,42.7333,Turkey,dogansu,is_city
884,Kocatepe,37.2292,40.161,Turkey,kocatepe,is_city
885,Yesilvadi,41.005,29.6728,Turkey,yesilvadi,is_city
886,Karacakoy,41.1513,29.7693,Turkey,karacakoy,is_city
887,Sile,41.1754,29.6133,Turkey,sile,is_city
888,Teke,41.0605,29.6538,Turkey,teke,is_city
889,Cameli,37.0761,29.3447,Turkey,cameli,is_city
890,Palu,38.6914,39.9198,Turkey,palu,is_city
891,Kurecik,38.3368,37.7414,Turkey,kurecik,is_city
892,Aksar,38.1,42.5333,Turkey,aksar,is_city
893,Seyhli,40.9219,36.0633,Turkey,seyhli,is_city
894,Ladik,40.9106,35.8919,Turkey,ladik,is_city
895,Bahcesaray,38.1246,42.7983,Turkey,bahcesaray,is_city
896,Catak,38.0029,43.0524,Turkey,catak,is_city
897,Doganhisar,38.1463,31.6765,Turkey,doganhisar,is_city
898,Armutlu,40.5194,28.8281,Turkey,armutlu,is_city
899,Salipazari,41.084,36.8304,Turkey,salipazari,is_city
900,Avanos,38.715,34.8467,Turkey,avanos,is_city
901,Topakli,39.0056,34.8264,Turkey,topakli,is_city
902,Ozonak,38.8121,34.841,Turkey,ozonak,is_city
903,Dernekpazari,40.7966,40.2446,Turkey,dernekpazari,is_city
904,Elbeyli,36.6742,37.4667,Turkey,elbeyli,is_city
905,Sason,38.3277,41.4138,Turkey,sason,is_city
906,Banaz,38.7644,29.7525,Turkey,banaz,is_city
907,Yucebag,38.3937,41.2671,Turkey,yucebag,is_city
908,Mazidagi,37.478,40.4815,Turkey,mazidagi,is_city
909,Nurettin,39.281,42.5075,Turkey,nurettin,is_city
911,Karahasan,38.9584,42.588,Turkey,karahasan,is_city
912,Malazgirt,39.1465,42.5354,Turkey,malazgirt,is_city
913,Aktuzla,39.3301,42.2853,Turkey,aktuzla,is_city
